timestamp,pv_input_voltage,pv_input_current_for_battery,pv_input_power,battery_voltage_from_scc,is_scc_charging_on
2024-07-05T14:30:00,111.16,29.77,3309.2,14.11,1
2024-07-05T14:35:00,110.04,29.57,3253.5,14.2,1
2024-07-05T14:40:00,110.18,29.49,3248.7,14.08,1
2024-07-05T14:45:00,111.07,28.7,3187.4,14.14,1
2024-07-05T14:50:00,110.17,28.61,3152.0,14.0,1
2024-07-05T14:55:00,110.64,28.26,3127.2,14.15,1
2024-07-05T15:00:00,109.17,28.27,3085.8,14.06,1
2024-07-05T15:05:00,109.02,27.6,3009.4,14.15,1
2024-07-05T15:10:00,107.62,27.39,2947.3,13.96,1
2024-07-05T15:15:00,107.89,27.12,2925.4,14.03,1
2024-07-05T15:20:00,107.51,26.77,2878.1,14.07,1
2024-07-05T15:25:00,107.07,26.43,2830.2,13.96,1
2024-07-05T15:30:00,106.32,26.12,2777.3,13.96,1
2024-07-05T15:35:00,106.22,25.37,2695.1,13.99,1
2024-07-05T15:40:00,105.09,25.21,2649.4,14.0,1
2024-07-05T15:45:00,104.29,24.8,2586.0,13.99,1
2024-07-05T15:50:00,104.45,24.38,2546.4,13.91,1
2024-07-05T15:55:00,104.18,23.83,2482.7,13.97,1
2024-07-05T16:00:00,103.02,23.61,2432.2,13.8,1
2024-07-05T16:05:00,102.54,23.07,2366.0,13.88,1
2024-07-05T16:10:00,101.55,22.64,2299.4,13.83,1
2024-07-05T16:15:00,101.6,22.09,2244.4,13.93,1
2024-07-05T16:20:00,100.24,21.59,2163.6,13.87,1
2024-07-05T16:25:00,100.58,21.06,2118.2,13.76,1
2024-07-05T16:30:00,100.07,20.64,2065.3,13.82,1
2024-07-05T16:35:00,98.63,20.07,1979.8,13.73,1
2024-07-05T16:40:00,97.42,19.46,1896.2,13.76,1
2024-07-05T16:45:00,98.29,18.96,1863.5,13.73,1
2024-07-05T16:50:00,97.15,18.52,1799.2,13.76,1
2024-07-05T16:55:00,96.22,18.11,1742.8,13.71,1
2024-07-05T17:00:00,96.7,17.51,1693.5,13.72,1
2024-07-05T17:05:00,95.32,16.74,1596.2,13.66,1
2024-07-05T17:10:00,94.43,16.56,1563.6,13.7,1
2024-07-05T17:15:00,94.67,15.51,1468.0,13.7,1
2024-07-05T17:20:00,92.8,15.28,1418.2,13.64,1
2024-07-05T17:25:00,92.04,14.5,1334.9,13.55,1
2024-07-05T17:30:00,92.0,13.9,1278.4,13.57,1
2024-07-05T17:35:00,92.01,13.48,1240.4,13.57,1
2024-07-05T17:40:00,90.96,12.78,1162.9,13.52,1
2024-07-05T17:45:00,90.47,11.67,1055.9,13.45,1
2024-07-05T17:50:00,89.3,11.63,1038.6,13.44,1
2024-07-05T17:55:00,89.06,10.78,959.9,13.51,1
2024-07-05T18:00:00,89.67,10.16,911.0,13.56,1
2024-07-05T18:05:00,87.57,9.34,817.6,13.34,1
2024-07-05T18:10:00,88.18,8.91,785.6,13.46,1
2024-07-05T18:15:00,87.31,8.18,714.1,13.38,1
2024-07-05T18:20:00,86.54,7.75,671.0,13.34,1
2024-07-05T18:25:00,85.86,6.93,595.1,13.42,1
2024-07-05T18:30:00,85.44,6.07,518.4,13.34,1
2024-07-05T18:35:00,84.51,5.58,471.2,13.28,1
2024-07-05T18:40:00,84.07,4.91,412.5,13.32,1
2024-07-05T18:45:00,83.64,4.33,361.9,13.35,1
2024-07-05T18:50:00,83.07,3.99,331.5,13.25,1
2024-07-05T18:55:00,83.28,3.37,280.4,13.29,1
2024-07-05T19:00:00,82.45,2.61,214.9,13.24,1
2024-07-05T19:05:00,81.68,2.2,179.6,13.29,1
2024-07-05T19:10:00,81.91,1.8,147.5,13.21,1
2024-07-05T19:15:00,80.37,1.25,100.6,13.19,1
2024-07-05T19:20:00,79.94,0.75,60.1,13.23,1
2024-07-05T19:25:00,81.16,0.27,22.0,13.2,1
2024-07-05T19:30:00,0.0,0.0,0.9,0.0,0
2024-07-05T19:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T19:40:00,80.6,0.28,22.2,13.25,1
2024-07-05T19:45:00,0.0,0.0,0.0,0.0,0
2024-07-05T19:50:00,0.0,0.0,3.6,0.0,0
2024-07-05T19:55:00,80.37,0.34,27.7,13.23,1
2024-07-05T20:00:00,0.0,0.0,0.0,0.0,0
2024-07-05T20:05:00,0.0,0.0,3.5,0.0,0
2024-07-05T20:10:00,0.0,0.0,0.0,0.0,0
2024-07-05T20:15:00,0.0,0.0,0.0,0.0,0
2024-07-05T20:20:00,79.81,0.26,20.6,13.12,1
2024-07-05T20:25:00,81.07,0.22,17.9,13.28,0
2024-07-05T20:30:00,0.0,0.0,0.0,0.0,0
2024-07-05T20:35:00,0.0,0.0,4.3,0.0,0
2024-07-05T20:40:00,0.0,0.0,0.0,0.0,0
2024-07-05T20:45:00,0.0,0.0,7.7,0.0,0
2024-07-05T20:50:00,0.0,0.0,0.0,0.0,0
2024-07-05T20:55:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:00:00,0.0,0.0,9.4,0.0,0
2024-07-05T21:05:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:10:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:15:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:20:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:25:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:30:00,0.0,0.0,6.4,0.0,0
2024-07-05T21:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:40:00,0.0,0.0,0.0,0.0,0
2024-07-05T21:45:00,80.28,0.23,18.6,13.13,0
2024-07-05T21:50:00,78.89,0.18,14.0,13.14,0
2024-07-05T21:55:00,80.38,0.17,13.5,13.12,0
2024-07-05T22:00:00,0.0,0.0,0.0,0.0,0
2024-07-05T22:05:00,0.0,0.0,0.0,0.0,0
2024-07-05T22:10:00,80.3,0.16,12.8,13.28,0
2024-07-05T22:15:00,80.13,0.16,12.9,13.14,0
2024-07-05T22:20:00,80.5,0.44,35.3,13.2,1
2024-07-05T22:25:00,0.0,0.0,0.0,0.0,0
2024-07-05T22:30:00,80.04,0.2,16.1,13.27,0
2024-07-05T22:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T22:40:00,80.0,0.13,10.8,13.19,0
2024-07-05T22:45:00,0.0,0.0,0.7,0.0,0
2024-07-05T22:50:00,0.0,0.0,0.0,0.0,0
2024-07-05T22:55:00,0.0,0.0,0.0,0.0,0
2024-07-05T23:00:00,0.0,0.0,1.9,0.0,0
2024-07-05T23:05:00,0.0,0.0,0.0,0.0,0
2024-07-05T23:10:00,0.0,0.0,0.0,0.0,0
2024-07-05T23:15:00,80.27,0.33,26.8,13.14,1
2024-07-05T23:20:00,0.0,0.0,9.5,0.0,0
2024-07-05T23:25:00,0.0,0.0,1.3,0.0,0
2024-07-05T23:30:00,0.0,0.0,4.7,0.0,0
2024-07-05T23:35:00,0.0,0.0,0.0,0.0,0
2024-07-05T23:40:00,0.0,0.0,0.0,0.0,0
2024-07-05T23:45:00,0.0,0.0,1.8,0.0,0
2024-07-05T23:50:00,79.47,0.22,17.6,13.21,0
2024-07-05T23:55:00,0.0,0.0,0.0,0.0,0
2024-07-06T00:00:00,0.0,0.0,0.0,0.0,0
2024-07-06T00:05:00,80.67,0.3,24.1,13.26,1
2024-07-06T00:10:00,0.0,0.0,6.1,0.0,0
2024-07-06T00:15:00,0.0,0.0,8.1,0.0,0
2024-07-06T00:20:00,0.0,0.0,0.0,0.0,0
2024-07-06T00:25:00,0.0,0.0,0.0,0.0,0
2024-07-06T00:30:00,0.0,0.0,0.8,0.0,0
2024-07-06T00:35:00,0.0,0.0,8.8,0.0,0
2024-07-06T00:40:00,0.0,0.0,0.0,0.0,0
2024-07-06T00:45:00,0.0,0.0,0.0,0.0,0
2024-07-06T00:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T00:55:00,0.0,0.0,0.0,0.0,0
2024-07-06T01:00:00,0.0,0.0,0.0,0.0,0
2024-07-06T01:05:00,79.95,0.24,18.9,13.3,0
2024-07-06T01:10:00,0.0,0.0,0.0,0.0,0
2024-07-06T01:15:00,0.0,0.0,2.1,0.0,0
2024-07-06T01:20:00,0.0,0.0,0.0,0.0,0
2024-07-06T01:25:00,0.0,0.0,7.1,0.0,0
2024-07-06T01:30:00,0.0,0.0,0.0,0.0,0
2024-07-06T01:35:00,0.0,0.0,0.0,0.0,0
2024-07-06T01:40:00,80.01,0.13,10.6,13.22,0
2024-07-06T01:45:00,80.53,0.43,34.5,13.18,1
2024-07-06T01:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T01:55:00,0.0,0.0,8.8,0.0,0
2024-07-06T02:00:00,0.0,0.0,0.0,0.0,0
2024-07-06T02:05:00,0.0,0.0,7.8,0.0,0
2024-07-06T02:10:00,0.0,0.0,7.0,0.0,0
2024-07-06T02:15:00,0.0,0.0,0.0,0.0,0
2024-07-06T02:20:00,0.0,0.0,0.0,0.0,0
2024-07-06T02:25:00,81.27,0.28,22.7,13.15,1
2024-07-06T02:30:00,0.0,0.0,0.5,0.0,0
2024-07-06T02:35:00,80.54,0.18,14.4,13.17,0
2024-07-06T02:40:00,80.98,0.15,12.2,13.22,0
2024-07-06T02:45:00,0.0,0.0,0.0,0.0,0
2024-07-06T02:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T02:55:00,80.09,0.27,21.5,13.17,1
2024-07-06T03:00:00,80.54,0.22,18.0,13.2,0
2024-07-06T03:05:00,0.0,0.0,3.6,0.0,0
2024-07-06T03:10:00,0.0,0.0,3.0,0.0,0
2024-07-06T03:15:00,0.0,0.0,0.0,0.0,0
2024-07-06T03:20:00,0.0,0.0,1.3,0.0,0
2024-07-06T03:25:00,0.0,0.0,0.0,0.0,0
2024-07-06T03:30:00,0.0,0.0,0.0,0.0,0
2024-07-06T03:35:00,0.0,0.0,0.0,0.0,0
2024-07-06T03:40:00,0.0,0.0,0.0,0.0,0
2024-07-06T03:45:00,0.0,0.0,0.0,0.0,0
2024-07-06T03:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T03:55:00,79.76,0.28,22.3,13.22,1
2024-07-06T04:00:00,0.0,0.0,0.0,0.0,0
2024-07-06T04:05:00,0.0,0.0,0.0,0.0,0
2024-07-06T04:10:00,0.0,0.0,0.0,0.0,0
2024-07-06T04:15:00,79.5,0.13,10.3,13.2,0
2024-07-06T04:20:00,80.83,0.27,21.7,13.22,1
2024-07-06T04:25:00,0.0,0.0,9.9,0.0,0
2024-07-06T04:30:00,80.65,0.5,40.2,13.18,1
2024-07-06T04:35:00,0.0,0.0,0.0,0.0,0
2024-07-06T04:40:00,0.0,0.0,0.0,0.0,0
2024-07-06T04:45:00,0.0,0.0,3.2,0.0,0
2024-07-06T04:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T04:55:00,0.0,0.0,5.2,0.0,0
2024-07-06T05:00:00,0.0,0.0,0.0,0.0,0
2024-07-06T05:05:00,0.0,0.0,2.0,0.0,0
2024-07-06T05:10:00,0.0,0.0,0.0,0.0,0
2024-07-06T05:15:00,79.77,0.2,16.3,13.11,0
2024-07-06T05:20:00,79.71,0.21,16.3,13.24,0
2024-07-06T05:25:00,0.0,0.0,0.0,0.0,0
2024-07-06T05:30:00,80.48,0.25,20.0,13.24,0
2024-07-06T05:35:00,80.49,0.17,13.9,13.22,0
2024-07-06T05:40:00,79.91,0.18,14.3,13.16,0
2024-07-06T05:45:00,0.0,0.0,3.9,0.0,0
2024-07-06T05:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T05:55:00,0.0,0.0,0.0,0.0,0
2024-07-06T06:00:00,81.84,2.45,200.7,13.26,1
2024-07-06T06:05:00,82.55,3.25,268.1,13.28,1
2024-07-06T06:10:00,83.0,4.03,334.5,13.33,1
2024-07-06T06:15:00,83.55,4.35,363.2,13.31,1
2024-07-06T06:20:00,83.66,4.88,408.5,13.22,1
2024-07-06T06:25:00,84.69,5.77,489.1,13.36,1
2024-07-06T06:30:00,85.12,6.5,553.1,13.4,1
2024-07-06T06:35:00,85.56,6.99,597.6,13.36,1
2024-07-06T06:40:00,86.47,7.74,669.2,13.42,1
2024-07-06T06:45:00,86.93,7.94,690.1,13.32,1
2024-07-06T06:50:00,88.45,8.84,782.3,13.44,1
2024-07-06T06:55:00,88.8,9.72,863.2,13.41,1
2024-07-06T07:00:00,88.54,10.34,915.5,13.48,1
2024-07-06T07:05:00,88.91,10.91,970.3,13.56,1
2024-07-06T07:10:00,89.74,11.16,1001.7,13.49,1
2024-07-06T07:15:00,90.04,12.06,1086.0,13.47,1
2024-07-06T07:20:00,90.98,12.55,1141.4,13.53,1
2024-07-06T07:25:00,92.83,13.08,1214.1,13.47,1
2024-07-06T07:30:00,92.6,13.79,1276.8,13.55,1
2024-07-06T07:35:00,93.3,14.23,1327.8,13.5,1
2024-07-06T07:40:00,92.7,14.82,1374.1,13.58,1
2024-07-06T07:45:00,93.86,15.73,1476.8,13.65,1
2024-07-06T07:50:00,95.06,16.37,1556.1,13.67,1
2024-07-06T07:55:00,95.17,16.73,1592.0,13.64,1
2024-07-06T08:00:00,95.34,17.48,1666.3,13.69,1
2024-07-06T08:05:00,97.42,17.99,1752.8,13.7,1
2024-07-06T08:10:00,97.86,18.54,1814.3,13.7,1
2024-07-06T08:15:00,97.82,19.21,1879.0,13.75,1
2024-07-06T08:20:00,97.64,19.78,1931.4,13.77,1
2024-07-06T08:25:00,98.56,20.15,1986.2,13.73,1
2024-07-06T08:30:00,99.4,20.73,2060.4,13.81,1
2024-07-06T08:35:00,101.22,21.25,2150.4,13.83,1
2024-07-06T08:40:00,101.34,21.63,2191.8,13.85,1
2024-07-06T08:45:00,101.83,22.09,2249.8,13.84,1
2024-07-06T08:50:00,100.97,22.49,2270.9,13.76,1
2024-07-06T08:55:00,102.79,22.79,2342.2,13.81,1
2024-07-06T09:00:00,102.89,23.69,2437.3,13.92,1
2024-07-06T09:05:00,103.41,23.8,2461.1,13.83,1
2024-07-06T09:10:00,104.77,24.22,2538.0,13.99,1
2024-07-06T09:15:00,104.95,24.91,2614.3,13.92,1
2024-07-06T09:20:00,104.88,25.11,2633.9,13.95,1
2024-07-06T09:25:00,106.14,25.46,2702.8,13.98,1
2024-07-06T09:30:00,106.83,26.08,2785.8,14.02,1
2024-07-06T09:35:00,107.63,26.55,2857.6,13.99,1
2024-07-06T09:40:00,107.04,26.7,2858.3,14.07,1
2024-07-06T09:45:00,107.91,27.18,2933.5,14.16,1
2024-07-06T09:50:00,108.52,27.27,2959.6,14.02,1
2024-07-06T09:55:00,108.77,27.61,3003.2,14.06,1
2024-07-06T10:00:00,108.9,28.2,3071.2,14.08,1
2024-07-06T10:05:00,109.24,28.4,3103.0,14.04,1
2024-07-06T10:10:00,111.22,28.37,3155.7,14.14,1
2024-07-06T10:15:00,109.73,29.15,3199.0,14.23,1
2024-07-06T10:20:00,109.91,29.44,3235.4,14.06,1
2024-07-06T10:25:00,111.1,29.53,3280.8,14.16,1
2024-07-06T10:30:00,111.42,29.72,3311.3,14.19,1
2024-07-06T10:35:00,111.53,29.82,3325.7,14.21,1
2024-07-06T10:40:00,113.17,29.95,3389.7,14.14,1
2024-07-06T10:45:00,111.75,30.64,3424.2,14.19,1
2024-07-06T10:50:00,113.5,30.62,3474.7,14.21,1
2024-07-06T10:55:00,113.01,30.93,3495.9,14.14,1
2024-07-06T11:00:00,113.51,30.9,3507.6,14.24,1
2024-07-06T11:05:00,114.05,31.15,3553.3,14.2,1
2024-07-06T11:10:00,114.46,31.2,3571.6,14.15,1
2024-07-06T11:15:00,114.99,31.39,3609.8,14.14,1
2024-07-06T11:20:00,115.15,31.63,3642.3,14.25,1
2024-07-06T11:25:00,115.58,31.74,3668.3,14.18,1
2024-07-06T11:30:00,114.89,31.99,3675.8,14.25,1
2024-07-06T11:35:00,115.64,31.66,3661.8,14.25,1
2024-07-06T11:40:00,114.5,32.54,3725.8,14.34,1
2024-07-06T11:45:00,115.04,32.65,3756.2,14.3,1
2024-07-06T11:50:00,114.86,32.55,3738.5,14.26,1
2024-07-06T11:55:00,115.02,32.58,3747.2,14.26,1
2024-07-06T12:00:00,115.0,32.9,3784.1,14.29,1
2024-07-06T12:05:00,115.74,32.7,3784.1,14.2,1
2024-07-06T12:10:00,116.55,32.68,3809.5,14.27,1
2024-07-06T12:15:00,115.98,32.6,3781.1,14.21,1
2024-07-06T12:20:00,116.4,32.82,3819.7,14.22,1
2024-07-06T12:25:00,117.51,32.51,3820.7,14.25,1
2024-07-06T12:30:00,117.15,32.44,3800.2,14.27,1
2024-07-06T12:35:00,115.59,32.69,3779.1,14.3,1
2024-07-06T12:40:00,115.41,32.86,3792.3,14.22,1
2024-07-06T12:45:00,116.21,32.43,3769.2,14.22,1
2024-07-06T12:50:00,115.95,32.65,3785.7,14.22,1
2024-07-06T12:55:00,117.06,32.48,3802.1,14.36,1
2024-07-06T13:00:00,116.4,32.59,3793.5,14.2,1
2024-07-06T13:05:00,114.93,32.66,3754.1,14.3,1
2024-07-06T13:10:00,115.82,32.36,3748.5,14.34,1
2024-07-06T13:15:00,115.78,32.34,3744.1,14.28,1
2024-07-06T13:20:00,114.78,32.48,3728.2,14.19,1
2024-07-06T13:25:00,115.3,32.19,3712.0,14.38,1
2024-07-06T13:30:00,115.78,31.85,3688.3,14.15,1
2024-07-06T13:35:00,115.56,31.9,3685.9,14.18,1
2024-07-06T13:40:00,114.85,31.56,3624.3,14.32,1
2024-07-06T13:45:00,113.7,31.65,3598.9,14.21,1
2024-07-06T13:50:00,114.48,31.27,3580.3,14.17,1
2024-07-06T13:55:00,113.98,31.36,3574.3,14.28,1
2024-07-06T14:00:00,112.82,31.39,3541.6,14.21,1
2024-07-06T14:05:00,112.89,31.18,3520.0,14.16,1
2024-07-06T14:10:00,112.69,30.84,3476.0,14.22,1
2024-07-06T14:15:00,111.72,30.47,3404.0,14.12,1
2024-07-06T14:20:00,113.01,30.13,3405.1,14.13,1
2024-07-06T14:25:00,111.56,29.95,3341.5,14.14,1
2024-07-06T14:30:00,112.08,29.61,3318.6,14.17,1
2024-07-06T14:35:00,111.08,29.37,3263.0,14.22,1
2024-07-06T14:40:00,110.33,29.26,3228.7,14.14,1
2024-07-06T14:45:00,111.02,28.91,3209.4,14.13,1
2024-07-06T14:50:00,110.16,28.53,3143.2,14.1,1
2024-07-06T14:55:00,109.7,28.47,3123.0,14.04,1
2024-07-06T15:00:00,108.59,28.21,3063.6,14.03,1
2024-07-06T15:05:00,108.4,27.73,3006.2,14.07,1
2024-07-06T15:10:00,108.42,27.54,2986.2,14.09,1
2024-07-06T15:15:00,107.41,26.86,2885.2,14.01,1
2024-07-06T15:20:00,107.27,26.75,2869.9,13.99,1
2024-07-06T15:25:00,106.51,26.27,2797.7,14.02,1
2024-07-06T15:30:00,105.87,25.95,2747.4,13.92,1
2024-07-06T15:35:00,105.21,25.73,2707.1,13.96,1
2024-07-06T15:40:00,105.07,25.38,2666.8,14.01,1
2024-07-06T15:45:00,104.97,24.75,2598.1,13.94,1
2024-07-06T15:50:00,104.61,24.42,2554.9,13.9,1
2024-07-06T15:55:00,103.29,23.92,2470.7,13.89,1
2024-07-06T16:00:00,104.14,23.56,2453.2,13.89,1
2024-07-06T16:05:00,102.41,23.19,2374.9,13.85,1
2024-07-06T16:10:00,102.49,22.42,2297.4,13.76,1
2024-07-06T16:15:00,102.12,22.06,2253.2,13.78,1
2024-07-06T16:20:00,99.95,21.53,2152.3,13.82,1
2024-07-06T16:25:00,100.35,21.02,2109.2,13.83,1
2024-07-06T16:30:00,99.49,20.72,2061.9,13.86,1
2024-07-06T16:35:00,98.89,20.09,1986.8,13.77,1
2024-07-06T16:40:00,98.35,19.52,1920.1,13.77,1
2024-07-06T16:45:00,98.06,18.9,1853.2,13.77,1
2024-07-06T16:50:00,97.13,18.39,1786.0,13.64,1
2024-07-06T16:55:00,95.6,18.3,1749.1,13.75,1
2024-07-06T17:00:00,95.29,17.39,1657.0,13.72,1
2024-07-06T17:05:00,94.92,16.92,1606.4,13.71,1
2024-07-06T17:10:00,94.95,16.41,1558.5,13.64,1
2024-07-06T17:15:00,94.63,15.58,1474.8,13.63,1
2024-07-06T17:20:00,92.94,15.19,1411.4,13.6,1
2024-07-06T17:25:00,93.35,14.48,1351.9,13.56,1
2024-07-06T17:30:00,92.46,13.63,1260.2,13.59,1
2024-07-06T17:35:00,92.42,13.3,1229.7,13.52,1
2024-07-06T17:40:00,91.07,12.87,1172.5,13.49,1
2024-07-06T17:45:00,89.94,12.01,1079.8,13.57,1
2024-07-06T17:50:00,89.2,11.79,1051.7,13.47,1
2024-07-06T17:55:00,89.85,10.7,961.1,13.46,1
2024-07-06T18:00:00,88.56,10.3,912.4,13.51,1
2024-07-06T18:05:00,88.32,9.35,825.6,13.42,1
2024-07-06T18:10:00,86.73,8.97,778.1,13.44,1
2024-07-06T18:15:00,86.75,8.59,745.4,13.44,1
2024-07-06T18:20:00,86.72,7.41,642.4,13.39,1
2024-07-06T18:25:00,85.98,6.79,584.2,13.37,1
2024-07-06T18:30:00,85.22,6.31,537.4,13.34,1
2024-07-06T18:35:00,85.23,5.53,471.3,13.3,1
2024-07-06T18:40:00,84.15,5.12,431.1,13.31,1
2024-07-06T18:45:00,82.4,4.25,350.1,13.22,1
2024-07-06T18:50:00,82.75,3.76,311.4,13.26,1
2024-07-06T18:55:00,83.07,3.14,260.5,13.29,1
2024-07-06T19:00:00,81.28,2.41,195.8,13.32,1
2024-07-06T19:05:00,81.51,2.08,169.9,13.22,1
2024-07-06T19:10:00,81.85,1.71,140.1,13.21,1
2024-07-06T19:15:00,80.26,1.21,97.3,13.15,1
2024-07-06T19:20:00,80.81,0.72,57.8,13.28,1
2024-07-06T19:25:00,80.49,0.15,11.9,13.14,0
2024-07-06T19:30:00,79.69,0.21,16.9,13.31,0
2024-07-06T19:35:00,80.72,0.25,20.3,13.2,1
2024-07-06T19:40:00,79.51,0.37,29.7,13.17,1
2024-07-06T19:45:00,80.98,0.19,15.1,13.2,0
2024-07-06T19:50:00,80.47,0.14,11.6,13.21,0
2024-07-06T19:55:00,0.0,0.0,7.6,0.0,0
2024-07-06T20:00:00,0.0,0.0,0.0,0.0,0
2024-07-06T20:05:00,0.0,0.0,0.0,0.0,0
2024-07-06T20:10:00,80.45,0.17,13.9,13.26,0
2024-07-06T20:15:00,0.0,0.0,1.2,0.0,0
2024-07-06T20:20:00,0.0,0.0,1.3,0.0,0
2024-07-06T20:25:00,0.0,0.0,0.0,0.0,0
2024-07-06T20:30:00,0.0,0.0,5.2,0.0,0
2024-07-06T20:35:00,0.0,0.0,0.0,0.0,0
2024-07-06T20:40:00,0.0,0.0,0.0,0.0,0
2024-07-06T20:45:00,0.0,0.0,0.0,0.0,0
2024-07-06T20:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T20:55:00,0.0,0.0,8.0,0.0,0
2024-07-06T21:00:00,0.0,0.0,2.5,0.0,0
2024-07-06T21:05:00,0.0,0.0,0.0,0.0,0
2024-07-06T21:10:00,0.0,0.0,0.0,0.0,0
2024-07-06T21:15:00,0.0,0.0,9.7,0.0,0
2024-07-06T21:20:00,0.0,0.0,0.0,0.0,0
2024-07-06T21:25:00,80.12,0.15,12.1,13.21,0
2024-07-06T21:30:00,0.0,0.0,0.0,0.0,0
2024-07-06T21:35:00,0.0,0.0,0.0,0.0,0
2024-07-06T21:40:00,80.09,0.14,11.1,13.17,0
2024-07-06T21:45:00,0.0,0.0,0.0,0.0,0
2024-07-06T21:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T21:55:00,0.0,0.0,0.0,0.0,0
2024-07-06T22:00:00,0.0,0.0,0.0,0.0,0
2024-07-06T22:05:00,80.39,0.26,20.7,13.24,1
2024-07-06T22:10:00,80.65,0.37,30.1,13.21,1
2024-07-06T22:15:00,0.0,0.0,0.0,0.0,0
2024-07-06T22:20:00,0.0,0.0,0.0,0.0,0
2024-07-06T22:25:00,0.0,0.0,0.0,0.0,0
2024-07-06T22:30:00,80.05,0.19,15.4,13.21,0
2024-07-06T22:35:00,0.0,0.0,0.0,0.0,0
2024-07-06T22:40:00,0.0,0.0,7.4,0.0,0
2024-07-06T22:45:00,0.0,0.0,3.0,0.0,0
2024-07-06T22:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T22:55:00,80.33,0.22,17.4,13.24,0
2024-07-06T23:00:00,79.38,0.17,13.6,13.15,0
2024-07-06T23:05:00,0.0,0.0,5.8,0.0,0
2024-07-06T23:10:00,79.78,0.27,21.8,13.19,1
2024-07-06T23:15:00,0.0,0.0,0.0,0.0,0
2024-07-06T23:20:00,0.0,0.0,0.0,0.0,0
2024-07-06T23:25:00,0.0,0.0,0.0,0.0,0
2024-07-06T23:30:00,0.0,0.0,0.0,0.0,0
2024-07-06T23:35:00,80.22,0.17,13.5,13.14,0
2024-07-06T23:40:00,0.0,0.0,0.0,0.0,0
2024-07-06T23:45:00,0.0,0.0,0.0,0.0,0
2024-07-06T23:50:00,0.0,0.0,0.0,0.0,0
2024-07-06T23:55:00,80.1,0.16,12.7,13.24,0
2024-07-07T00:00:00,80.94,0.14,11.2,13.21,0
2024-07-07T00:05:00,0.0,0.0,0.0,0.0,0
2024-07-07T00:10:00,79.53,0.13,10.0,13.26,0
2024-07-07T00:15:00,0.0,0.0,0.0,0.0,0
2024-07-07T00:20:00,0.0,0.0,0.0,0.0,0
2024-07-07T00:25:00,0.0,0.0,0.0,0.0,0
2024-07-07T00:30:00,0.0,0.0,9.9,0.0,0
2024-07-07T00:35:00,0.0,0.0,0.0,0.0,0
2024-07-07T00:40:00,0.0,0.0,0.0,0.0,0
2024-07-07T00:45:00,0.0,0.0,0.0,0.0,0
2024-07-07T00:50:00,79.75,0.17,13.2,13.18,0
2024-07-07T00:55:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:00:00,79.56,0.2,15.6,13.12,0
2024-07-07T01:05:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:10:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:15:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:20:00,80.21,0.15,12.1,13.2,0
2024-07-07T01:25:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:30:00,0.0,0.0,7.7,0.0,0
2024-07-07T01:35:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:40:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:45:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:50:00,0.0,0.0,0.0,0.0,0
2024-07-07T01:55:00,79.31,0.22,17.2,13.2,0
2024-07-07T02:00:00,0.0,0.0,0.0,0.0,0
2024-07-07T02:05:00,0.0,0.0,0.0,0.0,0
2024-07-07T02:10:00,80.03,0.34,26.9,13.2,1
2024-07-07T02:15:00,80.88,0.42,34.3,13.26,1
2024-07-07T02:20:00,0.0,0.0,1.2,0.0,0
2024-07-07T02:25:00,0.0,0.0,0.0,0.0,0
2024-07-07T02:30:00,79.76,0.18,14.1,13.23,0
2024-07-07T02:35:00,0.0,0.0,0.0,0.0,0
2024-07-07T02:40:00,79.6,0.16,12.7,13.19,0
2024-07-07T02:45:00,80.22,0.22,17.6,13.25,0
2024-07-07T02:50:00,0.0,0.0,0.0,0.0,0
2024-07-07T02:55:00,80.6,0.27,21.7,13.2,1
2024-07-07T03:00:00,0.0,0.0,9.3,0.0,0
2024-07-07T03:05:00,0.0,0.0,0.0,0.0,0
2024-07-07T03:10:00,0.0,0.0,0.0,0.0,0
2024-07-07T03:15:00,0.0,0.0,0.0,0.0,0
2024-07-07T03:20:00,0.0,0.0,0.0,0.0,0
2024-07-07T03:25:00,79.72,0.24,19.4,13.22,0
