timestamp,ac_output_voltage,ac_output_frequency,ac_output_active_power,ac_output_apparent_power,ac_output_load,is_load_on
2024-07-06T18:46:51,220.2,49.97,406.0,426.3,5.1,1
2024-07-06T18:46:54,219.1,49.97,382.3,401.4,4.8,1
2024-07-06T18:46:57,218.1,49.97,407.6,428.0,5.1,1
2024-07-06T18:47:00,218.4,50.01,397.7,417.6,5.0,1
2024-07-06T18:47:03,219.8,50.02,395.6,415.4,4.9,1
2024-07-06T18:47:06,220.3,50.0,378.2,397.2,4.7,1
2024-07-06T18:47:09,218.5,49.98,399.1,419.1,5.0,1
2024-07-06T18:47:12,220.6,49.98,402.1,422.2,5.0,1
2024-07-06T18:47:15,219.1,50.0,397.5,417.4,5.0,1
2024-07-06T18:47:18,222.6,50.01,386.7,406.0,4.8,1
2024-07-06T18:47:21,220.7,50.01,392.0,411.6,4.9,1
2024-07-06T18:47:24,219.6,50.01,403.8,424.0,5.0,1
2024-07-06T18:47:27,219.9,49.99,377.6,396.5,4.7,1
2024-07-06T18:47:30,224.1,49.99,403.7,423.8,5.0,1
2024-07-06T18:47:33,220.1,49.98,388.6,408.0,4.9,1
2024-07-06T18:47:36,219.9,49.99,393.5,413.2,4.9,1
2024-07-06T18:47:39,221.6,49.98,397.4,417.2,5.0,1
2024-07-06T18:47:42,221.8,50.0,440.1,462.1,5.5,1
2024-07-06T18:47:45,221.8,49.97,397.2,417.0,5.0,1
2024-07-06T18:47:48,219.6,49.98,394.9,414.6,4.9,1
2024-07-06T18:47:51,221.0,50.01,398.4,418.4,5.0,1
2024-07-06T18:47:54,221.0,49.98,400.9,420.9,5.0,1
2024-07-06T18:47:57,219.4,50.02,405.7,426.0,5.1,1
2024-07-06T18:48:00,218.9,49.99,395.8,415.6,4.9,1
2024-07-06T18:48:03,222.5,50.02,385.1,404.4,4.8,1
2024-07-06T18:48:06,222.5,50.05,386.9,406.2,4.8,1
2024-07-06T18:48:09,218.9,50.02,399.4,419.3,5.0,1
2024-07-06T18:48:12,218.1,50.03,406.1,426.4,5.1,1
2024-07-06T18:48:15,219.3,49.99,407.1,427.5,5.1,1
2024-07-06T18:48:18,222.6,49.99,390.7,410.3,4.9,1
2024-07-06T18:48:21,222.0,50.01,406.8,427.1,5.1,1
2024-07-06T18:48:24,219.1,49.97,412.4,433.0,5.2,1
2024-07-06T18:48:27,219.2,49.98,394.5,414.2,4.9,1
2024-07-06T18:48:30,221.4,49.99,411.3,431.8,5.1,1
2024-07-06T18:48:33,220.8,49.98,392.5,412.1,4.9,1
2024-07-06T18:48:36,221.2,50.01,405.1,425.4,5.1,1
2024-07-06T18:48:39,220.8,49.97,406.0,426.3,5.1,1
2024-07-06T18:48:42,219.7,50.0,390.2,409.7,4.9,1
2024-07-06T18:48:45,222.4,49.96,402.0,422.1,5.0,1
2024-07-06T18:48:48,220.4,49.99,392.7,412.3,4.9,1
2024-07-06T18:48:51,219.2,50.02,407.7,428.1,5.1,1
2024-07-06T18:48:54,223.2,50.01,420.2,441.2,5.3,1
2024-07-06T18:48:57,222.0,49.99,395.0,414.7,4.9,1
2024-07-06T18:49:00,221.7,49.99,404.4,424.6,5.1,1
2024-07-06T18:49:03,220.1,49.98,391.0,410.6,4.9,1
2024-07-06T18:49:06,221.5,50.02,387.4,406.8,4.8,1
2024-07-06T18:49:09,219.5,50.01,400.8,420.8,5.0,1
2024-07-06T18:49:12,219.7,50.0,408.6,429.0,5.1,1
2024-07-06T18:49:15,222.1,50.02,406.8,427.1,5.1,1
2024-07-06T18:49:18,221.2,50.01,395.4,415.2,4.9,1
2024-07-06T18:49:21,219.0,49.99,403.1,423.3,5.0,1
2024-07-06T18:49:24,220.5,50.01,401.1,421.1,5.0,1
2024-07-06T18:49:27,219.8,50.03,395.2,415.0,4.9,1
2024-07-06T18:49:30,221.1,49.98,389.4,408.8,4.9,1
2024-07-06T18:49:33,218.7,50.03,408.5,428.9,5.1,1
2024-07-06T18:49:36,220.6,50.0,395.0,414.7,4.9,1
2024-07-06T18:49:39,218.7,50.02,384.4,403.6,4.8,1
2024-07-06T18:49:42,221.7,50.01,381.1,400.1,4.8,1
2024-07-06T18:49:45,217.4,50.03,406.0,426.3,5.1,1
2024-07-06T18:49:48,217.2,50.03,387.0,406.3,4.8,1
2024-07-06T18:49:51,219.9,50.01,403.2,423.3,5.0,1
2024-07-06T18:49:54,223.0,50.0,396.6,416.4,5.0,1
2024-07-06T18:49:57,219.2,50.0,395.3,415.1,4.9,1
2024-07-06T18:50:00,217.6,49.99,395.8,415.6,4.9,1
2024-07-06T18:50:03,221.0,49.98,414.9,435.7,5.2,1
2024-07-06T18:50:06,219.1,50.02,386.1,405.5,4.8,1
2024-07-06T18:50:09,221.0,49.96,405.4,425.6,5.1,1
2024-07-06T18:50:12,221.1,50.01,410.3,430.8,5.1,1
2024-07-06T18:50:15,216.6,49.95,389.7,409.2,4.9,1
2024-07-06T18:50:18,221.0,50.0,391.3,410.8,4.9,1
2024-07-06T18:50:21,218.9,49.95,371.9,390.5,4.6,1
2024-07-06T18:50:24,220.1,49.98,395.4,415.2,4.9,1
2024-07-06T18:50:27,219.5,49.98,406.0,426.3,5.1,1
2024-07-06T18:50:30,219.2,50.01,415.8,436.6,5.2,1
2024-07-06T18:50:33,220.7,49.95,383.1,402.2,4.8,1
2024-07-06T18:50:36,218.9,49.98,405.3,425.6,5.1,1
2024-07-06T18:50:39,220.3,50.03,399.1,419.0,5.0,1
2024-07-06T18:50:42,216.0,50.03,404.7,424.9,5.1,1
2024-07-06T18:50:45,221.9,50.02,410.1,430.6,5.1,1
2024-07-06T18:50:48,222.1,49.99,399.6,419.6,5.0,1
2024-07-06T18:50:51,222.1,49.99,386.4,405.7,4.8,1
2024-07-06T18:50:54,220.3,50.0,406.6,426.9,5.1,1
2024-07-06T18:50:57,219.2,49.98,384.5,403.7,4.8,1
2024-07-06T18:51:00,219.3,50.01,425.4,446.6,5.3,1
2024-07-06T18:51:03,219.9,49.99,380.6,399.6,4.8,1
2024-07-06T18:51:06,220.9,49.98,390.6,410.1,4.9,1
2024-07-06T18:51:09,219.7,49.99,410.3,430.9,5.1,1
2024-07-06T18:51:12,220.6,50.01,389.3,408.8,4.9,1
2024-07-06T18:51:15,220.9,49.99,394.0,413.7,4.9,1
2024-07-06T18:51:18,220.5,50.01,388.8,408.2,4.9,1
2024-07-06T18:51:21,222.3,50.03,420.3,441.3,5.3,1
2024-07-06T18:51:24,217.2,50.0,392.4,412.1,4.9,1
2024-07-06T18:51:27,219.4,50.03,394.0,413.7,4.9,1
2024-07-06T18:51:30,221.0,50.03,398.6,418.5,5.0,1
2024-07-06T18:51:33,222.7,50.0,387.0,406.4,4.8,1
2024-07-06T18:51:36,221.4,50.01,397.7,417.6,5.0,1
2024-07-06T18:51:39,220.3,50.02,395.5,415.3,4.9,1
2024-07-06T18:51:42,220.8,50.0,386.2,405.5,4.8,1
2024-07-06T18:51:45,217.4,50.02,405.2,425.5,5.1,1
2024-07-06T18:51:48,220.3,50.0,370.5,389.0,4.6,1
2024-07-06T18:51:51,221.1,50.0,408.7,429.2,5.1,1
2024-07-06T18:51:54,220.9,49.98,401.0,421.0,5.0,1
2024-07-06T18:51:57,221.3,50.02,402.0,422.1,5.0,1
2024-07-06T18:52:00,218.7,49.99,392.6,412.3,4.9,1
2024-07-06T18:52:03,219.4,50.01,392.4,412.1,4.9,1
2024-07-06T18:52:06,217.5,50.01,417.0,437.8,5.2,1
2024-07-06T18:52:09,220.1,50.0,406.3,426.6,5.1,1
2024-07-06T18:52:12,221.7,50.0,419.1,440.0,5.2,1
2024-07-06T18:52:15,222.6,50.01,397.8,417.6,5.0,1
2024-07-06T18:52:18,218.4,50.03,409.2,429.7,5.1,1
2024-07-06T18:52:21,217.8,50.01,410.3,430.8,5.1,1
2024-07-06T18:52:24,219.9,50.04,412.0,432.6,5.2,1
2024-07-06T18:52:27,220.9,49.99,407.2,427.6,5.1,1
2024-07-06T18:52:30,218.1,49.98,423.1,444.2,5.3,1
2024-07-06T18:52:33,218.3,50.0,396.5,416.3,5.0,1
2024-07-06T18:52:36,221.0,49.98,376.4,395.2,4.7,1
2024-07-06T18:52:39,220.3,49.97,375.5,394.3,4.7,1
2024-07-06T18:52:42,219.1,49.99,394.3,414.1,4.9,1
2024-07-06T18:52:45,219.6,49.99,389.1,408.5,4.9,1
2024-07-06T18:52:48,217.6,50.02,414.6,435.3,5.2,1
2024-07-06T18:52:51,223.1,50.0,393.8,413.5,4.9,1
2024-07-06T18:52:54,218.9,50.03,418.0,438.9,5.2,1
2024-07-06T18:52:57,217.8,50.02,409.1,429.6,5.1,1
2024-07-06T18:53:00,221.8,49.99,410.3,430.8,5.1,1
2024-07-06T18:53:03,218.7,49.98,401.7,421.8,5.0,1
2024-07-06T18:53:06,220.5,50.01,396.2,416.0,5.0,1
2024-07-06T18:53:09,218.6,49.99,404.5,424.7,5.1,1
2024-07-06T18:53:12,221.5,50.0,403.8,424.0,5.0,1
2024-07-06T18:53:15,218.4,50.02,387.3,406.7,4.8,1
2024-07-06T18:53:18,220.0,50.0,401.5,421.6,5.0,1
2024-07-06T18:53:21,218.9,50.04,401.6,421.7,5.0,1
2024-07-06T18:53:24,223.1,49.98,393.3,413.0,4.9,1
2024-07-06T18:53:27,220.0,49.99,381.8,400.9,4.8,1
2024-07-06T18:53:30,219.5,49.97,410.2,430.7,5.1,1
2024-07-06T18:53:33,219.9,49.99,381.9,401.0,4.8,1
2024-07-06T18:53:36,220.5,50.02,397.5,417.4,5.0,1
2024-07-06T18:53:39,217.2,49.98,417.7,438.6,5.2,1
2024-07-06T18:53:42,219.8,50.01,417.0,437.9,5.2,1
2024-07-06T18:53:45,220.0,50.0,419.7,440.6,5.2,1
2024-07-06T18:53:48,222.0,50.05,387.4,406.7,4.8,1
2024-07-06T18:53:51,219.8,49.98,388.9,408.4,4.9,1
2024-07-06T18:53:54,221.1,50.0,393.5,413.2,4.9,1
2024-07-06T18:53:57,219.3,50.0,402.2,422.3,5.0,1
2024-07-06T18:54:00,218.7,49.98,394.7,414.4,4.9,1
2024-07-06T18:54:03,218.5,50.01,404.8,425.1,5.1,1
2024-07-06T18:54:06,219.1,49.98,386.7,406.1,4.8,1
2024-07-06T18:54:09,221.7,50.03,390.9,410.4,4.9,1
2024-07-06T18:54:12,222.4,50.0,406.6,427.0,5.1,1
2024-07-06T18:54:15,219.4,49.98,395.1,414.9,4.9,1
2024-07-06T18:54:18,219.6,50.02,395.6,415.4,4.9,1
2024-07-06T18:54:21,219.9,50.0,377.4,396.2,4.7,1
2024-07-06T18:54:24,219.9,50.01,404.9,425.1,5.1,1
2024-07-06T18:54:27,218.9,49.99,390.4,409.9,4.9,1
2024-07-06T18:54:30,217.9,49.98,391.0,410.5,4.9,1
2024-07-06T18:54:33,220.6,49.97,384.1,403.3,4.8,1
2024-07-06T18:54:36,219.0,49.97,383.4,402.6,4.8,1
2024-07-06T18:54:39,220.3,50.01,411.9,432.4,5.1,1
2024-07-06T18:54:42,218.6,50.0,380.1,399.1,4.8,1
2024-07-06T18:54:45,219.7,50.0,383.2,402.3,4.8,1
2024-07-06T18:54:48,219.7,49.99,419.6,440.6,5.2,1
2024-07-06T18:54:51,219.9,50.0,410.1,430.6,5.1,1
2024-07-06T18:54:54,222.1,49.98,411.6,432.1,5.1,1
2024-07-06T18:54:57,219.8,50.0,420.9,442.0,5.3,1
2024-07-06T18:55:00,219.5,49.99,389.6,409.1,4.9,1
2024-07-06T18:55:03,217.5,49.99,405.4,425.7,5.1,1
2024-07-06T18:55:06,220.4,50.01,403.4,423.6,5.0,1
2024-07-06T18:55:09,221.1,49.92,393.9,413.6,4.9,1
2024-07-06T18:55:12,219.8,50.0,384.6,403.8,4.8,1
2024-07-06T18:55:15,221.3,49.99,381.3,400.4,4.8,1
2024-07-06T18:55:18,220.1,49.97,423.7,444.9,5.3,1
2024-07-06T18:55:21,219.5,50.02,384.3,403.5,4.8,1
2024-07-06T18:55:24,219.1,50.04,408.3,428.7,5.1,1
2024-07-06T18:55:27,221.0,50.0,407.3,427.7,5.1,1
2024-07-06T18:55:30,220.7,50.03,398.5,418.4,5.0,1
2024-07-06T18:55:33,217.9,49.99,395.9,415.7,4.9,1
2024-07-06T18:55:36,220.3,49.96,415.4,436.2,5.2,1
2024-07-06T18:55:39,219.8,50.02,368.7,387.1,4.6,1
2024-07-06T18:55:42,220.1,49.98,401.4,421.5,5.0,1
2024-07-06T18:55:45,219.4,50.02,411.2,431.8,5.1,1
2024-07-06T18:55:48,220.2,50.0,415.5,436.3,5.2,1
2024-07-06T18:55:51,222.1,50.01,394.4,414.1,4.9,1
2024-07-06T18:55:54,220.5,49.97,392.2,411.8,4.9,1
2024-07-06T18:55:57,221.3,49.97,409.7,430.2,5.1,1
2024-07-06T18:56:00,217.2,50.02,387.1,406.4,4.8,1
2024-07-06T18:56:03,220.6,50.03,411.5,432.1,5.1,1
2024-07-06T18:56:06,218.1,50.0,391.1,410.6,4.9,1
2024-07-06T18:56:09,219.6,50.0,386.8,406.2,4.8,1
2024-07-06T18:56:12,222.5,50.01,387.4,406.8,4.8,1
2024-07-06T18:56:15,220.7,49.99,404.6,424.8,5.1,1
2024-07-06T18:56:18,220.2,49.97,413.2,433.9,5.2,1
2024-07-06T18:56:21,220.0,50.0,400.0,420.0,5.0,1
2024-07-06T18:56:24,219.7,50.03,376.3,395.1,4.7,1
2024-07-06T18:56:27,220.9,49.99,416.1,436.9,5.2,1
2024-07-06T18:56:30,220.9,50.0,409.8,430.3,5.1,1
2024-07-06T18:56:33,220.5,49.99,374.4,393.2,4.7,1
2024-07-06T18:56:36,218.1,49.99,424.9,446.2,5.3,1
2024-07-06T18:56:39,219.0,50.04,406.1,426.4,5.1,1
2024-07-06T18:56:42,219.0,49.99,408.4,428.8,5.1,1
2024-07-06T18:56:45,219.9,49.98,383.2,402.4,4.8,1
2024-07-06T18:56:48,219.8,50.01,395.4,415.1,4.9,1
2024-07-06T18:56:51,221.2,49.99,398.4,418.3,5.0,1
2024-07-06T18:56:54,218.3,49.99,418.3,439.2,5.2,1
2024-07-06T18:56:57,217.9,49.99,397.5,417.4,5.0,1
2024-07-06T18:57:00,220.1,50.03,383.8,403.0,4.8,1
2024-07-06T18:57:03,219.2,50.0,418.3,439.3,5.2,1
2024-07-06T18:57:06,219.1,50.01,394.5,414.2,4.9,1
2024-07-06T18:57:09,219.7,50.01,402.3,422.4,5.0,1
2024-07-06T18:57:12,220.3,49.99,406.1,426.4,5.1,1
2024-07-06T18:57:15,217.4,50.0,372.4,391.0,4.7,1
2024-07-06T18:57:18,219.0,49.99,416.5,437.3,5.2,1
2024-07-06T18:57:21,222.5,50.02,377.7,396.5,4.7,1
2024-07-06T18:57:24,218.6,50.02,388.7,408.1,4.9,1
2024-07-06T18:57:27,221.8,49.99,397.0,416.9,5.0,1
2024-07-06T18:57:30,219.0,50.0,388.3,407.7,4.9,1
2024-07-06T18:57:33,220.0,50.03,397.8,417.7,5.0,1
2024-07-06T18:57:36,223.0,50.05,356.8,374.7,4.5,1
2024-07-06T18:57:39,219.4,49.96,423.0,444.1,5.3,1
2024-07-06T18:57:42,217.1,49.98,402.8,423.0,5.0,1
2024-07-06T18:57:45,218.2,50.01,403.3,423.5,5.0,1
2024-07-06T18:57:48,220.6,50.01,388.1,407.5,4.9,1
2024-07-06T18:57:51,217.4,49.98,392.5,412.1,4.9,1
2024-07-06T18:57:54,218.5,50.02,427.0,448.3,5.3,1
2024-07-06T18:57:57,220.2,50.0,394.7,414.4,4.9,1
2024-07-06T18:58:00,221.8,50.02,396.7,416.5,5.0,1
2024-07-06T18:58:03,219.3,50.0,388.5,407.9,4.9,1
2024-07-06T18:58:06,218.0,50.03,389.0,408.4,4.9,1
2024-07-06T18:58:09,218.5,50.02,411.1,431.7,5.1,1
2024-07-06T18:58:12,220.0,50.02,390.9,410.4,4.9,1
2024-07-06T18:58:15,219.6,50.02,407.0,427.4,5.1,1
2024-07-06T18:58:18,223.1,50.0,411.9,432.5,5.1,1
2024-07-06T18:58:21,219.4,50.04,391.2,410.8,4.9,1
2024-07-06T18:58:24,219.3,49.99,413.5,434.1,5.2,1
2024-07-06T18:58:27,221.9,49.98,403.8,424.0,5.0,1
2024-07-06T18:58:30,216.8,49.95,434.5,456.2,5.4,1
2024-07-06T18:58:33,220.4,50.0,416.1,436.9,5.2,1
2024-07-06T18:58:36,219.5,50.04,403.3,423.5,5.0,1
2024-07-06T18:58:39,218.6,49.98,393.2,412.9,4.9,1
2024-07-06T18:58:42,219.2,50.0,380.8,399.9,4.8,1
2024-07-06T18:58:45,222.4,50.0,381.2,400.2,4.8,1
2024-07-06T18:58:48,220.1,49.99,373.1,391.8,4.7,1
2024-07-06T18:58:51,219.9,50.02,419.4,440.3,5.2,1
2024-07-06T18:58:54,218.4,49.96,411.3,431.8,5.1,1
2024-07-06T18:58:57,219.3,49.99,414.8,435.5,5.2,1
2024-07-06T18:59:00,222.0,50.04,401.5,421.5,5.0,1
2024-07-06T18:59:03,220.2,49.99,395.2,415.0,4.9,1
2024-07-06T18:59:06,221.9,49.98,392.7,412.3,4.9,1
2024-07-06T18:59:09,221.9,49.99,407.6,428.0,5.1,1
2024-07-06T18:59:12,221.3,49.99,415.7,436.5,5.2,1
2024-07-06T18:59:15,222.1,50.0,396.5,416.4,5.0,1
2024-07-06T18:59:18,222.4,50.04,403.1,423.2,5.0,1
2024-07-06T18:59:21,220.9,50.03,401.7,421.8,5.0,1
2024-07-06T18:59:24,218.1,49.99,399.7,419.7,5.0,1
2024-07-06T18:59:27,222.0,50.02,410.8,431.4,5.1,1
2024-07-06T18:59:30,219.3,50.0,406.8,427.1,5.1,1
2024-07-06T18:59:33,218.2,50.0,399.8,419.8,5.0,1
2024-07-06T18:59:36,221.9,50.01,413.8,434.4,5.2,1
2024-07-06T18:59:39,219.2,50.01,426.5,447.8,5.3,1
2024-07-06T18:59:42,220.3,50.0,402.4,422.5,5.0,1
2024-07-06T18:59:45,219.8,50.0,415.1,435.9,5.2,1
2024-07-06T18:59:48,219.5,50.01,412.0,432.6,5.1,1
2024-07-06T18:59:51,219.7,50.04,392.6,412.2,4.9,1
2024-07-06T18:59:54,220.8,50.0,398.9,418.9,5.0,1
2024-07-06T18:59:57,216.9,50.02,395.0,414.8,4.9,1
2024-07-06T19:00:00,220.8,50.04,1977.5,2076.3,24.7,1
2024-07-06T19:00:03,220.9,49.99,1946.9,2044.2,24.3,1
2024-07-06T19:00:06,223.5,50.01,1960.6,2058.6,24.5,1
2024-07-06T19:00:09,217.9,49.99,1940.3,2037.3,24.3,1
2024-07-06T19:00:12,221.0,49.99,1953.1,2050.7,24.4,1
2024-07-06T19:00:15,219.1,50.01,1940.8,2037.8,24.3,1
2024-07-06T19:00:18,218.5,50.01,1932.4,2029.0,24.2,1
2024-07-06T19:00:21,220.2,49.98,1958.8,2056.7,24.5,1
2024-07-06T19:00:24,219.6,50.03,1931.1,2027.7,24.1,1
2024-07-06T19:00:27,220.3,49.96,1990.9,2090.4,24.9,1
2024-07-06T19:00:30,221.2,50.04,1934.7,2031.5,24.2,1
2024-07-06T19:00:33,219.7,50.02,1966.7,2065.0,24.6,1
2024-07-06T19:00:36,219.2,50.01,1954.0,2051.7,24.4,1
2024-07-06T19:00:39,221.1,49.98,1937.6,2034.4,24.2,1
2024-07-06T19:00:42,222.8,49.99,1959.3,2057.3,24.5,1
2024-07-06T19:00:45,219.0,49.99,1940.7,2037.8,24.3,1
2024-07-06T19:00:48,219.2,50.03,1958.0,2055.9,24.5,1
2024-07-06T19:00:51,219.6,49.96,1962.9,2061.0,24.5,1
2024-07-06T19:00:54,221.7,50.05,1944.1,2041.3,24.3,1
2024-07-06T19:00:57,219.9,49.97,1953.1,2050.7,24.4,1
2024-07-06T19:01:00,220.9,49.98,1954.6,2052.4,24.4,1
2024-07-06T19:01:03,220.3,50.05,1953.2,2050.8,24.4,1
2024-07-06T19:01:06,220.5,50.0,1925.0,2021.3,24.1,1
2024-07-06T19:01:09,219.1,49.99,1946.1,2043.4,24.3,1
2024-07-06T19:01:12,223.2,49.95,1946.1,2043.4,24.3,1
2024-07-06T19:01:15,221.7,50.03,1955.2,2053.0,24.4,1
2024-07-06T19:01:18,219.2,49.98,1955.9,2053.7,24.4,1
2024-07-06T19:01:21,218.0,50.0,1959.2,2057.2,24.5,1
2024-07-06T19:01:24,220.3,50.0,1931.7,2028.3,24.1,1
2024-07-06T19:01:27,220.2,50.03,1953.4,2051.1,24.4,1
2024-07-06T19:01:30,219.2,50.02,1987.1,2086.5,24.8,1
2024-07-06T19:01:33,217.5,50.03,1931.7,2028.3,24.1,1
2024-07-06T19:01:36,217.8,49.99,1961.4,2059.4,24.5,1
2024-07-06T19:01:39,218.7,50.0,1932.4,2029.0,24.2,1
2024-07-06T19:01:42,218.0,49.97,1948.1,2045.5,24.4,1
2024-07-06T19:01:45,220.1,50.0,1945.1,2042.4,24.3,1
2024-07-06T19:01:48,219.8,50.0,1953.6,2051.3,24.4,1
2024-07-06T19:01:51,221.0,50.02,1954.4,2052.1,24.4,1
2024-07-06T19:01:54,222.0,50.05,1944.4,2041.6,24.3,1
2024-07-06T19:01:57,221.1,49.97,1942.6,2039.7,24.3,1
2024-07-06T19:02:00,220.1,49.97,1955.9,2053.7,24.4,1
2024-07-06T19:02:03,220.6,50.04,1954.8,2052.5,24.4,1
2024-07-06T19:02:06,222.6,50.0,1959.2,2057.2,24.5,1
2024-07-06T19:02:09,219.7,50.02,1962.1,2060.2,24.5,1
2024-07-06T19:02:12,219.0,49.99,1968.7,2067.1,24.6,1
2024-07-06T19:02:15,219.3,50.02,1958.5,2056.5,24.5,1
2024-07-06T19:02:18,218.5,49.99,1953.1,2050.7,24.4,1
2024-07-06T19:02:21,223.9,50.01,1933.4,2030.1,24.2,1
2024-07-06T19:02:24,220.5,49.98,1944.9,2042.1,24.3,1
2024-07-06T19:02:27,221.2,50.01,1968.0,2066.4,24.6,1
2024-07-06T19:02:30,221.1,49.98,1950.9,2048.5,24.4,1
2024-07-06T19:02:33,216.9,49.97,1936.7,2033.6,24.2,1
2024-07-06T19:02:36,219.0,49.99,1955.3,2053.1,24.4,1
2024-07-06T19:02:39,222.0,49.97,1964.4,2062.6,24.6,1
2024-07-06T19:02:42,221.2,50.0,1954.1,2051.8,24.4,1
2024-07-06T19:02:45,219.9,49.96,1945.0,2042.2,24.3,1
2024-07-06T19:02:48,216.5,50.03,1951.8,2049.4,24.4,1
2024-07-06T19:02:51,218.4,50.0,1947.3,2044.6,24.3,1
2024-07-06T19:02:54,219.4,49.99,1925.6,2021.9,24.1,1
2024-07-06T19:02:57,221.4,50.01,1956.0,2053.8,24.4,1
2024-07-06T19:03:00,219.3,49.99,1953.7,2051.4,24.4,1
2024-07-06T19:03:03,219.9,50.02,1933.6,2030.2,24.2,1
2024-07-06T19:03:06,219.1,50.02,1949.9,2047.4,24.4,1
2024-07-06T19:03:09,221.0,49.99,1946.5,2043.8,24.3,1
2024-07-06T19:03:12,221.5,50.02,1959.4,2057.4,24.5,1
2024-07-06T19:03:15,216.7,50.0,1941.6,2038.6,24.3,1
2024-07-06T19:03:18,218.8,50.0,1944.3,2041.5,24.3,1
2024-07-06T19:03:21,220.6,50.02,1960.4,2058.5,24.5,1
2024-07-06T19:03:24,219.6,50.02,1947.7,2045.1,24.3,1
2024-07-06T19:03:27,218.5,50.01,1928.0,2024.4,24.1,1
2024-07-06T19:03:30,218.1,50.0,1943.8,2041.0,24.3,1
2024-07-06T19:03:33,217.6,49.97,1937.4,2034.3,24.2,1
2024-07-06T19:03:36,219.7,50.0,1964.9,2063.2,24.6,1
2024-07-06T19:03:39,221.2,50.02,1953.8,2051.5,24.4,1
2024-07-06T19:03:42,221.3,49.98,1962.9,2061.1,24.5,1
2024-07-06T19:03:45,217.4,49.99,1949.1,2046.5,24.4,1
2024-07-06T19:03:48,222.5,49.99,1953.0,2050.7,24.4,1
2024-07-06T19:03:51,218.6,50.01,1941.5,2038.6,24.3,1
2024-07-06T19:03:54,218.3,49.97,1941.0,2038.0,24.3,1
2024-07-06T19:03:57,216.8,50.03,1943.1,2040.2,24.3,1
2024-07-06T19:04:00,218.8,50.01,1953.8,2051.5,24.4,1
2024-07-06T19:04:03,220.3,50.02,1940.4,2037.4,24.3,1
2024-07-06T19:04:06,220.2,50.01,1957.7,2055.6,24.5,1
2024-07-06T19:04:09,221.9,50.0,1959.3,2057.3,24.5,1
2024-07-06T19:04:12,220.2,50.01,1957.2,2055.1,24.5,1
2024-07-06T19:04:15,223.7,49.97,1949.8,2047.3,24.4,1
2024-07-06T19:04:18,221.6,49.96,1951.2,2048.7,24.4,1
2024-07-06T19:04:21,222.1,50.0,1947.9,2045.3,24.3,1
2024-07-06T19:04:24,221.0,50.0,1950.2,2047.7,24.4,1
2024-07-06T19:04:27,220.2,49.98,1985.7,2085.0,24.8,1
2024-07-06T19:04:30,220.1,49.97,1945.5,2042.7,24.3,1
2024-07-06T19:04:33,221.8,50.0,1964.4,2062.6,24.6,1
2024-07-06T19:04:36,220.2,49.99,1941.6,2038.6,24.3,1
2024-07-06T19:04:39,218.6,50.0,1949.8,2047.3,24.4,1
2024-07-06T19:04:42,221.6,50.03,1954.4,2052.1,24.4,1
2024-07-06T19:04:45,218.3,50.02,1968.1,2066.5,24.6,1
2024-07-06T19:04:48,223.0,50.0,1948.7,2046.1,24.4,1
2024-07-06T19:04:51,221.1,50.02,1961.8,2059.9,24.5,1
2024-07-06T19:04:54,219.5,50.0,1947.6,2045.0,24.3,1
2024-07-06T19:04:57,220.3,50.0,1943.4,2040.6,24.3,1
2024-07-06T19:05:00,218.3,49.99,1927.8,2024.2,24.1,1
2024-07-06T19:05:03,219.4,49.97,1962.3,2060.4,24.5,1
2024-07-06T19:05:06,219.3,50.02,1947.0,2044.3,24.3,1
2024-07-06T19:05:09,221.4,50.03,1948.9,2046.4,24.4,1
2024-07-06T19:05:12,219.8,50.0,1953.1,2050.8,24.4,1
2024-07-06T19:05:15,216.8,50.01,1938.7,2035.6,24.2,1
2024-07-06T19:05:18,218.9,49.98,1960.8,2058.8,24.5,1
2024-07-06T19:05:21,221.2,50.0,1949.3,2046.8,24.4,1
2024-07-06T19:05:24,219.4,50.03,1947.7,2045.1,24.3,1
2024-07-06T19:05:27,218.3,50.02,1966.4,2064.7,24.6,1
2024-07-06T19:05:30,218.4,49.96,1924.8,2021.0,24.1,1
2024-07-06T19:05:33,220.2,50.01,1955.5,2053.2,24.4,1
2024-07-06T19:05:36,218.8,49.99,1952.0,2049.6,24.4,1
2024-07-06T19:05:39,218.2,49.97,1965.3,2063.5,24.6,1
2024-07-06T19:05:42,220.2,50.0,1950.9,2048.4,24.4,1
2024-07-06T19:05:45,219.2,49.98,1936.3,2033.1,24.2,1
2024-07-06T19:05:48,220.6,50.01,1961.1,2059.2,24.5,1
2024-07-06T19:05:51,219.8,49.99,1944.3,2041.5,24.3,1
2024-07-06T19:05:54,220.0,49.99,1924.1,2020.3,24.1,1
2024-07-06T19:05:57,220.2,50.03,1952.0,2049.6,24.4,1
2024-07-06T19:06:00,219.0,49.99,1935.2,2031.9,24.2,1
2024-07-06T19:06:03,222.8,50.0,1958.3,2056.3,24.5,1
2024-07-06T19:06:06,219.9,50.04,1934.5,2031.2,24.2,1
2024-07-06T19:06:09,221.8,50.0,1940.5,2037.5,24.3,1
2024-07-06T19:06:12,220.5,49.96,1956.8,2054.6,24.5,1
2024-07-06T19:06:15,221.7,50.05,1958.6,2056.5,24.5,1
2024-07-06T19:06:18,222.9,49.97,1952.6,2050.3,24.4,1
2024-07-06T19:06:21,222.0,50.02,1939.5,2036.5,24.2,1
